track,title,abstract,authors,type,doi-num,doi-address,video-link,supplemental-link
Paper Session,Sometimes It's Just Sloppiness - Studying Students' Programming Errors and Misconceptions,"<p>Knowledge about students' programming errors is a valuable source to get insights into students deficiencies and misconceptions. In this paper, we use data from an introductory C programming course to identify which errors are often made by students. Previous studies
 
 often focused only on syntactic and semantic errors as they can be easily identified by compilers. Studies focusing on logic errors were often restricted to a limited set of concepts or performed for a small set of data. We manually inspect 12371 submission by 280
 
 students and have no restrictions regarding the error types we are looking for. We classify our found errors into six categories: syntactic, conceptual, strategic, sloppiness, misinterpretation, and domain knowledge. Our results show that a big portion of errors made by students is simply caused by sloppiness. But putting sloppiness aside, students seem to have most problems with strategic knowledge, i.e., the problem solving ability. We compare our results to previous studies and provide some implications of our results for future teaching practice.</p>",Ella Albrecht; Jens Grabowski,Sub,10.1145/3328778.3366862,https://doi.org/10.1145/3328778.3366862,,https://drive.google.com/open?id=10tJ31pi3EyPFFwDOhnTrLahDGzGhxccB
Paper Session,"<a name=""ert2""></a>A Comparison of Two Pair Programming Configurations for Upper Elementary Students","<p><strong>2nd Best Paper, Experience Reports and Tools</strong><br /><br />As computer science education opportunities for elementary students (grades K-5) are expanding, there is growing interest in using pair programming with these students. However, previous research findings do not fully support its use with younger learners, and some researchers have begun to examine whether introducing a second computer with a shared coding workspace can provide important benefits. This experience report describes a series of classroom activities in the 4th and 5th grades (ages 9-11 years old) with two different pair programming configurations: one-computer pair programming, in which both students share a keyboard, mouse, and monitor; and two-computer pair programming, in which each student has a separate computer but coding workspaces are synchronized over the web. In both cases the students sat next to each other and engaged in face-to-face conversation. We found that students largely preferred two-computer pair programming over one-computer pair programming. We conducted focus groups and transcribed collaborative dialogues to gain more insight into this preference. We learned that students felt more independence in two-computer pair programming, although they struggled with coordinating their edits with their partner. In one-computer pair programming, students reported not wanting to wait for their turn to drive, but feeling as though they communicated more with their partner. Both configurations can be productive for students, but the tradeoffs described in this experience report are important for CS educators and researchers to consider when determining which collaborative configuration to use in each K-5 classroom context.</p>",Jennifer Tsan; Jessica Vandenberg; Zarifa Zakaria; Joseph B. Wiggins; Alexander R. Webber; Amanda Bradbury; Collin Lynch; Eric Wiebe; Kristy Boyer,Sub,10.1145/3328778.3366941,https://doi.org/10.1145/3328778.3366941,,https://drive.google.com/open?id=1FVVtCGsZoiiEaoSWo7yMJl1gPaolxOYD
Paper Session,Session 3B: CS Instruction,,,Session,,,,
Paper Session,CS Student Laptop and Computer Lab Usage as a Factor of Success in Computing Education,"<p>Computing Education Research (CER) implicitly assumes that CS undergraduate students have no barrier to access a learning platform or software package. The assumption that ""everyone has access to and uses a device""
 
 endangers the validity of CER studies by overlooking a critical element in what students access and how students use computing resources. 
 </p>
 
 
 <p>First, in this work, we explicitly investigate undergraduate student usage (how often) of computing resources (laptops and computer labs) on a university campus. Furthermore, we investigate whether CS student usage of laptops and computer labs are factors of success in computing education to close a crucial feedback loop for CER and CS educators.
 </p>
 
 
 <p>Second, previous studies studying student's technology equipped used qualitative surveys, and lacked a systematic and continuous view of the student population. In this work, we address this shortcoming by developing a method to use operational data sets from the wireless networks and computer labs on campus. Operational data sets provide a systematic and continuous coverage of all students, that is, a student's absence of usage becomes a data point instead of a missing point. 
 </p>
 
 
 <p>Results indicate that the use of equipment levels may be lower than national average. Nevertheless, there exists a positive correlation between higher frequency of laptop usage and success in computing education. </p>",Béatrice Moissinac; Jennifer Parham-Mocello; Robin Pappas,Sub,10.1145/3328778.3366854,https://doi.org/10.1145/3328778.3366854,,
Paper Session,Factors Associated with High-Quality Computer Science Instruction: Data from a Nationally Representative Sample of High School Teachers,"<p>This paper shares results from surveys administered in spring 2018 to a nationally representative sample of nearly 300 U.S. high school computer science teachers. It describes the nature of high school computer science instruction and the extent to which teacher background, classroom factors, and school context predict the type of instruction students experience. Data from the study were analyzed using path modeling-a form of regression analysis that estimates both direct and indirect effects (i.e., through intermediary variables)-to examine relationships between teacher, classroom, and school factors, and the extent to which teachers (1) emphasize reform-oriented instructional objectives (e.g., learning about real-life applications of computer science) and (2) engage students in computer science practices (e.g., recognizing and defining computational problems). Sample findings include that students are most commonly engaged in activities related to testing and refining computational artifacts, but are less often engaged in aspects of computer science related to end users (e.g., create a computational artifact to be used by someone else). The path analysis highlights several factors that are related to greater engagement of students in the computer science practices, including teacher participation in professional development and the use of coherent instructional materials.</p>",Eric Banilower; Laura Craven,Sub,10.1145/3328778.3366831,https://doi.org/10.1145/3328778.3366831,,https://drive.google.com/open?id=1yu32mecIkR4fJ_-Je7iRh_EjZn2wb2xp
Paper Session,A Strategy to Enhance Computer Science Teaching Material Using Topic Modelling: Towards Overcoming The Gap Between College And Workplace Skills,"<p>Computer Science teaching materials are biased towards concepts and theoretical aspects. One may consider it difficult to relate concepts to concrete problems. Consequently, it increases the chances of a student not recognizing the relevance of the subject, becoming unmotivated and unprepared to solve practical problems or coping with workplace needs after college. This paper shows the use of social media data as an alternative to minimize the skill gap between what the student learns in college and the skills required in the workplace. The proposed strategy consists of extracting topics from Stack Overflow questions to identify concepts generally unknown or misunderstood and concepts that their practical application represents a challenge. The concepts covered in Stack Overflow questions provide strong cues about how professors and instructors can improve teaching material with useful content for their students, as well as increase their motivation -- since the teaching material becomes clearly related to practical issues in Computer Science. We show, by an example, how to use the proposed strategy to improve teaching material from the generated topics. Also, we demonstrate that the application of topic modeling in Stack Overflow content is promising as a professor support tool to enhance teaching material relevance in Computer Science courses and diminish the college-workplace skill gap.</p>",Ingrid Marçal; Rogério Eduardo Garcia; Danilo Eler; Ronaldo Celso Messias Correia,Sub,10.1145/3328778.3366858,https://doi.org/10.1145/3328778.3366858,,
Paper Session,Session 3C: CS1/CS2,,Charles Wallace,Session,,,,
Paper Session,The Practical Details of Building a CS Concept Inventory,"<p>Concept inventories (CIs) allow researchers and practitioners to measure student conceptual learning within a course or topic area. While they have enabled meaningful pedagogical change in other disciplines, there are relatively few CIs in computer science. In this paper, we report on our experiences as recent developers of a CI for basic data structures. We discuss each step along the route to a CI and offer tips based on what we have learned. We encourage others to create CIs, and we hope that this paper will serve as a practical guide through the process.</p>",Cynthia Taylor; Michael Clancy; Kevin Webb; Daniel Zingaro; Cynthia Lee; Leo Porter,Sub,10.1145/3328778.3366903,https://doi.org/10.1145/3328778.3366903,https://www.youtube.com/watch?v=-MlbYgXp--A,https://drive.google.com/open?id=1HZtWG1DB4RgcMuQIzO6Q6QzUTEPybRAi
Paper Session,"<a name=""ert3""></a>Reviewing CS1 Materials through a Collaborative Software Engineering Exercise: An Experience Report","<p><strong>3rd Best Paper, Experience Reports and Tools</strong><br /><br />Many courses incorporate exercises at the end of the semester to help students review course topics. In computer science courses, review activities are often small coding problems, interactive games, or review lectures. In this paper, we describe our experience with replacing student-led review presentations with a collaborative software engineering exercise to serve as a review of CS1 programming concepts. The objective of this review exercise is to increase engagement and self-reflection on course topics by engineering a real-world software application to help students review programming concepts and prepare for the subsequent CS1.5 course. During the final two weeks of the course, students spend three class sessions working to complete the comprehensive exercise. During the final class session, each team presents its software. In this paper, we describe the comprehensive exercise, lessons learned from the past eight semesters (over 1,400 students), and suggestions for adopting the comprehensive exercise in other CS1 courses.</p>",Jessica Schmidt,Sub,10.1145/3328778.3366932,https://doi.org/10.1145/3328778.3366932,https://youtu.be/cnD60GeIZdA,https://drive.google.com/open?id=19C90-4xXk_3RsOsScYtwJ-Gc2NPYI1tI
Paper Session,Exploring the Link Between Prerequisites and Performance in Advanced Data Structures,"<p>Recent work has identified a mismatch between instructor expectations of students' mastery of prerequisite course content and their actual ability. This invites the question of why this mismatch exists. We first examined grades in prerequisite courses and found they meaningfully correlated with performance on an assessment testing their knowledge of prerequisite material. In addition, we found neither taking alternatives to the primary identified prerequisites nor the delay between taking prerequisite courses and the follow-on course meaningfully impacts performance. Second, we confirmed that prerequisite course grades are significantly correlated with the grade in the follow-on course-confirming that the grades in the previous courses convey some information about student understanding of those topics. Perhaps surprisingly, we found that grades in courses outside computing were similarly correlated as those courses inside computing, suggesting that underlying factors such as general study skills may be as important as the domain-specific knowledge itself.</p>",Sophia Krause-Levy; Sander Valstar; Leo Porter; William G. Griswold,Sub,10.1145/3328778.3366867,https://doi.org/10.1145/3328778.3366867,https://www.youtube.com/watch?v=vgL7xgFr8yY,
Paper Session,Session 3D: CS + X,,Robert Gotwals,Session,,,,
Paper Session,Abstraction Through Multiple Representations in an Integrated Computational Thinking Environment,"<p>We present reflections based on qualitative analysis of data from the CHEM+C Project which promotes computational thinking (CT) in classrooms through integration with science classes. The curriculum utilizes multiple representations, requiring students to work with physical phenomena, chemical equations, digital simulations, and modifiable code-based representations. Much CT focus on abstraction naturally emphasizes (1) extraction of a set of features from an object or process, and (2) finding commonality between objects and processes. But Rosen encourages us to think about abstraction as also including the production of new concepts or actions. Integrating CT into science offers the possibility of enhancing this aspect of abstraction. Changing the representational affordances available to the students allows them to take their CT thinking beyond learning-to-abstract towards learning-through-abstraction. This perspective moves computation from an internally focused exercise into the expression of valued ideas in a computational medium.</p>",Aakash Gautam; Whitney Bortz; Deborah Tatar,Sub,10.1145/3328778.3366892,https://doi.org/10.1145/3328778.3366892,,
Paper Session,Interdisciplinary Computing: Applied Computing for Behavioral and Social Sciences,"<p>As the digital economy grows, so does the demand for technology-capable workers who have both computing skills and domain expertise. Growing such a workforce is critical to ensuring the nation's competitiveness, according to a recent National Science Board publication. To address this need, faculty from the Colleges of Engineering and Social Sciences at San José State University worked together to create the Applied Computing for Behavioral and Social Sciences minor degree. The minor targets students in majors such as Psychology and Economics, which have a more diverse student population than that of Computer Science or Engineering. The minor, designed with industry input, includes a four-course sequence that focuses on Python and R and includes topics such as data structures, algorithms, data cleaning and management, and data analysis. Our cohort-based program was built specifically for social science students using social science content, helping to foster a sense of community and belongingness among students. The first full cohort of 26 students graduated in Spring 2019, 48% of whom were female and 23% of whom were underrepresented minorities. Our approach of embedding computing education into the social sciences demonstrates a promising model of broadening participation in computing and meeting the nation's increasing demand for interdisciplinary computing workers in the digital age.</p>",Valerie Carr; Morris Jones; Belle Wei,Sub,10.1145/3328778.3366799,https://doi.org/10.1145/3328778.3366799,,
Paper Session,Interdisciplinary Minor in Bioinformatics: First Results and Outlook,"<p>There is a clear demand and need for more and better training in Computer Science for students of different backgrounds and genders. Traditional academic pathways for Computer Science majors and minors may not always be well suited for attracting underrepresented students. With the aim of recruiting and training students from life sciences, over 60 of whom are female, we established an alternative, programming-intensive pathway that is integrated within an interdisciplinary Bioinformatics minor. In this paper, we summarize the development and implementation of this program in a large public university, which can serve as a framework for new interdisciplinary programs in predominantly undergraduate institutions.</p>",Natalia Khuri; Wendy Lee; K. Virginia Lehmkuhl-Dakhwe; Miri VanHoven; Sami Khuri,Sub,10.1145/3328778.3366804,https://doi.org/10.1145/3328778.3366804,,
Paper Session,Session 3E: Code Analysis,,,Session,,,,
Paper Session,A Study of Keystroke Data in Two Contexts: Written Language and Programming Language Influence Predictability of Learning Outcomes,"<p>We study programming process data from two introductory programming courses. Between the course contexts, the programming languages differ, the teaching approaches differ, and the spoken languages differ. In both courses, students' keystroke data -- timestamps and the pressed keys -- are recorded as students work on programming assignments. We study how the keystroke data differs between the contexts, and whether research on predicting course outcomes using keystroke latencies generalizes to other contexts. Our results show that there are differences between the contexts in terms of frequently used keys, which can be partially explained by the differences between the spoken languages and the programming languages. Further, our results suggest that programming process data that can be collected non-intrusive in-situ can be used for predicting course outcomes in multiple contexts. The predictive power, however, varies between contexts possibly because the frequently used keys differ between programming languages and spoken languages. Thus, context-specific fine-tuning of predictive models may be needed.</p>",John Edwards; Juho Leinonen; Arto Hellas,Sub,10.1145/3328778.3366863,https://doi.org/10.1145/3328778.3366863,,
Paper Session,Calibration and Analysis of Source Code Similarity Measures for Verilog Hardware Description Language Projects,"<p>In this paper we report on our experiences during a first-year course on digital logic design using the Verilog hardware description language. As part of the course the students were given a series of take-home assignments, which were then marked using an automated assessment system developed by the authors. During the course the instructor was made aware that a set of solutions had been circulated to the students, and was asked to assess the impact that this had on the assessment regime. In order to answer this question, we examined and implemented a number of approaches to calculating similarity between Verilog programs, and we present the results of that study in this paper. An important feature of this work was ensuring that the measurements used were well-understood, properly calibrated and defensible. We report on the results of this study, applied to a class of 115 students who completed up to 11 projects each.</p>",James F. Power; John Waldron,Sub,10.1145/3328778.3366928,https://doi.org/10.1145/3328778.3366928,,
Paper Session,Unlimited Trace Tutor: Learning Code Tracing With Automatically Generated Programs,"<p>Previous research showed that creating specific types of tracing tables helps students learn code tracing, a fundamental skill in computer programming. This paper introduces Unlimited Trace Tutor, the first version of a code tracing tutoring system that can automatically generate tracing problems and create such tracing tables. We conducted a pilot experiment with volunteer students from an introductory level Computer Science course. We found that our software effectively helps student learn tracing ""for"" loops, ""while"" loops, and ""if"" statements. In this paper we describe the system's architecture, our algorithms for generating code and tracing tables, and the promising results of our pilot experiment.</p>",Ruixiang Qi; Davide Fossati,Sub,10.1145/3328778.3366939,https://doi.org/10.1145/3328778.3366939,,
Paper Session,Session 3F: Computing for Social Good,,Sathiamoorthy Manoharan,Session,,,,
Paper Session,Internationalizing the Student Experience Through Computing for Social Good,"<p>Information technology has connected our world and its citizens in incredible ways. Despite this connectedness, students are often isolated within the ""online bubbles"" of their own university, city, or country. Technology provides a great opportunity to connect them to a broader global experience. We have developed and piloted a cross-institution activity as part of an Internationalization at Home (IaH) initiative to expose first year computer science students to the concept of computing for social good in an international context. We explore how differences in culture can influence students' perceptions and approaches to computing for social good. Specifically, we had students from a Mexican and a Canadian university explore how computing for social good could be used to solve issues they faced in their communities. Students participated in surveys to propose and then rank applications for social good. The students also participated in a videoconference discussion with the students from the other school to discuss their choices. Thematic analysis revealed that the students had much more in common with each other than they had differences. Both groups not only focused on similar areas of interest, but they also tended to focus on solving issues with a local scope rather than national or global scope. Despite their cultural differences, the majority students felt they were more similar to their peers of the other culture than they were different.</p>",Komal Aheer; Ken Bauer; Cam Macdonell,Sub,10.1145/3328778.3366853,https://doi.org/10.1145/3328778.3366853,https://www.youtube.com/watch?v=vC8IMr-2AmM,https://drive.google.com/open?id=11gi0b0e7JQxBTOTL9867lR7-iGh8fhs7
Paper Session,"LibreFoodPantry: Developing a Multi-Institutional, Faculty-Led, Humanitarian Free and Open Source Software Community","<p>Engaging students in humanitarian free and open source software (HFOSS) projects allows them to gain real-world software development skills while helping society. Participating in an existing HFOSS project, although ripe with learning opportunities, presents a number of hurdles for faculty and students. An alternative to joining an existing HFOSS project community is to participate in a faculty-led HFOSS project. These projects provide the instructor with more control over the learning environment, but often lack an active community outside of the classroom. This paper describes a multi-institutional effort to engage a community of developers in creating humanitarian open source projects to support their on-campus food pantries. Food insecurity on campus has become a national concern and many institutions have, or are starting, food pantries to support the student, staff, and faculty community. 
 
 Starting a faculty-led HFOSS project involves making decisions not only about the features of the project but also about community norms, tool choices, project development workflow, and inter-institution cooperation. This paper provides an overview of the creation of LibreFoodPantry, a community who is developing a suite of projects that support on-campus food pantries. It describes instances of using LibreFoodPantry's projects in various classroom settings, the lessons learned from these experiences, and the resulting discussions and decisions made by the LibreFoodPantry Coordinating Committee. This process has led to a community dedicated to easing the on-ramp for faculty who want to help their students contribute to an HFOSS project.</p>",Karl R Wurst; Chris Radkowski; Stoney Jackson; Heidi J. C. Ellis; Darci Burdge; Lori Postner,Sub,10.1145/3328778.3366929,https://doi.org/10.1145/3328778.3366929,,
Paper Session,Merging Sustainability and Technology in the Classroom: An Experience Report,"<p>Formal education often relies on the students' ability to make connections among different subjects, as they navigate through a curriculum packed with different topics. In order to facilitate the preparation to the workforce, we created a course in ""Sustainability and Technology"" that was cross-listed in the degrees of Applied Information Technology and Environmental Sustainability. This manuscript documents our efforts in creating an indoor farm by letting students from different majors collaborate on this shared project. The results of our survey support the benefits of letting students collaborate as they approach the end of their undergraduate studies.</p>",Giovanni Vincenti; Wolf T. Pecher,Sub,10.1145/3328778.3366899,https://doi.org/10.1145/3328778.3366899,,
Paper Session,Session 3G: Collaboration,,Becky Grasser,Session,,,,
Paper Session,"Strategies for Implementing In-Class, Active, Programming Assessments: A Multi-Level Model","<p>As the enrollment in computer science courses increases, faculty face the challenge of maintaining a standard of academic integrity in out of class programming assignments. One strategy to combat academic misconduct, is to incorporate more frequent in-class assessment. Traditional in-class assessment is often perceived as passive and taking away from valuable class time. Also, more in-class assessment could mean increasing the amount of test anxiety. Therefore, this paper presents results from a study that investigated the effectiveness of active, in-class programming assessment. The study was conducted in an introductory programming course with 93 undergraduate students at a mid-size, public university in the western United States. Three different assessment types were tested: collaborative, cooperative, and individual type assessments. A collaborative assessment is equivalent to pair programming. Cooperative assessments are partner quizzes where students must write their own code and are assessed individually, but may collaborative as much or as little as they like with their partner. Student performance was measured under multiple conditions including type of assessment and partner's active learning preference and factors like GPA, time in the semester, and section were controlled for. The results show that students perform better on both collaborative and cooperative type assessment than they do on individual type assessments. Also, the results show that students perform similarly on collaborative and cooperative assessments, which provides a nice alternative to pair programming for educators. Lastly, results show that most students prefer collaborative assessments over cooperative or individual. The majority of students prefer partner assessment to individual assessment. </p>",Shanon Marie Reckinger; Bryce Hughes,Sub,10.1145/3328778.3366850,https://doi.org/10.1145/3328778.3366850,https://youtu.be/xXr5y5zNHc8,
Paper Session,A Comparison of Peer Instruction and Collaborative Problem Solving in a Computer Architecture Course,"<p>While substantial research has demonstrated that active learning pedagogies are better for learning than passive lectures, we need to understand the trade-offs between different active learning pedagogies. Computer Architecture at Midwestern University has historically been taught using active lectures, introducing content with a few clicker questions. In Fall 2018 (N = 363), short video lectures were made available to students as a supplemental resource. In Spring 2019, the instructor flipped the course, requiring students to watch the video lectures and complete an assignment before attending class. Two versions of the course were taught concurrently, using the same homework assignments, machine problems, and examinations but with different in-class pedagogies. Version SP19PI (N = 179) was taught using peer instruction. Version SP19CP (N = 73) was taught using collaborative problem solving, organizing students into teams of 3 to work on problems. Students completed surveys that measured their perceptions of time spent on the course, course difficulty, perceptions of stress, and sense of belonging. We compare students' performance on midterm exams and their non-cognitive outcomes to examine the relative effects of these different active learning pedagogies. We find that both flipped offerings (peer instruction and collaborative problem solving) benefited students beyond active lectures. Peer instruction (SP19PI) made learning more efficient. Collaborative instruction (SP19CP) provided greater social support for learning and eliminated gender grade disparities.</p>",Geoffrey Herman; Sushmita Azad,Sub,10.1145/3328778.3366819,https://doi.org/10.1145/3328778.3366819,https://youtu.be/mmiyetF3stM,
Paper Session,Exploring the Benefits and Barriers of Using Computational Notebooks for Collaborative Programming Assignments,"<p>Programming assignments in computer science courses are often processed in pairs or groups of students. While working together, students face several shortcomings in today's software: The lack of real-time collaboration capabilities, the setup time of the development environment, and the use of different devices or operating systems can hamper students when working together on assignments. Text processing platforms like Google Docs solve these problems for the writing process of prose text, and computational notebooks like Google Colaboratory for data analysis tasks. However, none of these platforms allows users to implement interactive applications. We deployed a web-based literate programming system for three months during an introductory course on application development to explore how collaborative programming practices unfold and how the structure of computational notebooks affect the development. During the course, pairs of students solved weekly programming assignments. We analyzed data from weekly questionnaires, three focus groups with students and teaching assistants, and keystroke-level log data to facilitate the understanding of the subtleties of collaborative programming with computational notebooks. Findings reveal that there are distinct collaboration patterns; the preferred collaboration pattern varied between pairs and even varied within pairs over the course of three months. Recognizing these distinct collaboration patterns can help to design future computational notebooks for collaborative programming assignments.</p>",Marcel Borowski; Johannes Zagermann; Clemens N. Klokmose; Harald Reiterer; Roman Rädle,Sub,10.1145/3328778.3366887,https://doi.org/10.1145/3328778.3366887,https://youtu.be/upIr1JWmTgY,
Paper Session,Session 4A: Learning B,,,Session,,,,
Paper Session,Qualitative Analyses of Movements Between Task-level and Code-level Thinking of Novice Programmers,"<p>Cognitive theories of how programmers produce code suggest that novices' approaches are primarily driven by the retrieval of previously-learned plans. These plans can be high-level, focusing on task decomposition and composition, or low-level, focusing on code implementations. These theories, however, do not describe how novices move between high-level tasks and low-level code, especially when faced with novel problems. Understanding these transitions can help concretely tease out why and where novices struggle and how they use their knowledge of plans and design techniques when they get stuck.
 </p>
 
 
 <p>We studied this by conducting think-alouds with CS1 students at two universities as they solved multi-task programming problems with unfamiliar components. Our analysis paid particular attention to a series of design techniques that the students had been explicitly taught in their respective courses. We identified patterns of high- and low-level thinking that relate to students' success on the problems, and propose a concrete framework of high- and low-level work that summarizes the transitions that we observed.</p>",Francisco Castro; Kathi Fisler,Sub,10.1145/3328778.3366847,https://doi.org/10.1145/3328778.3366847,,https://drive.google.com/open?id=1sMsb_RZTErj6s7udtrVkWs8yDS1AAC5g
Paper Session,Challenges with Learning to Program and Problem Solve: An Analysis of Student Online Discussions,"<p>Students who study problem solving and programming (in a language such as Python) at University level encounter a range of challenges, from low-level issues with code that won't compile to misconceptions about the threshold concepts and skills. The current study complements existing findings on errors, misconceptions, difficulties and challenges obtained from students after-the-fact through instruments such as questionnaires and interviews. In our study, we analysed the posts from students of a large cohort (~1500) of first-year University distance learning students to an online `Python help forum' - recording issues and discussions as the students encountered specific challenges. Posts were coded in terms of topics, and subsequently thematically grouped into Python-related, problem solving/generic programming related, and module specific. We discuss the set of topics and rank these in terms of the number of forum discussions in which they occur (as a proxy for their prevalence). The top challenges we identified concern student understanding and use of a mix of programming environments (in particular, Python IDLE for offline programming and CodeRunner for programming quizzes) and code fragment problems. Apart from these, Python-specific topics include, among others, collections, functions, error messages, iteration, outputting results, indentation, variables and imports. We believe that the results provide a good insight into the challenges that students encounter <em>as they learn to program</em>. In future work we intend to study the discussions in further detail in terms of theories of conceptual change.</p>",Paul Piwek; Simon Savage,Sub,10.1145/3328778.3366838,https://doi.org/10.1145/3328778.3366838,https://www.youtube.com/watch?v=48PlXE2-PHE&feature=emb_logo,https://drive.google.com/open?id=1iI6FL1U-gxxgTiu_2vzJt_lA9jEqDBis
Paper Session,A Study on Student Performance Evaluation using Discussion Board Networks,"<p>Node-based social network analysis (SNA) techniques can be used to investigate the significance of actors that play central roles in social networks where the nodes represent people, teams or stakeholders and the links represent the communication, information exchange or collaboration between these nodes (actors). This research investigates how collaborative problem-solving can help in students' learning process. We analyzed the discussion board data collected from online student discussions on Canvas, a Learning Management System (LMS), in a CS1 course of a medium-sized US University. The discussion topics were classified as classroom experiences/learning, question/answers, opinions, and comments and were used to represent the patterns of interactions in the student discussion networks. Node-based network measures were then applied to unravel the students' interaction patterns to gain insights on students' progress. The textual analysis helps find the most challenging/debated topics in a particular course, analyze the leadership and team-based qualities of a group of students, and analyze patterns and trends in female student participation. The experimental analysis reveals that participation in online discussion forums has a positive impact on the students' grades; the study of interaction patterns exhibit similar insights. In conclusion, this research study validates that the analysis of structured discussions can provide useful insights into changes in student collaboration patterns over time and students' sense of belongingness for pedagogical benefits.</p>",Urvashi Desai; Vijayalakshmi Ramasamy; James D. Kiper,Sub,10.1145/3328778.3366876,https://doi.org/10.1145/3328778.3366876,,
Paper Session,Session 4B: Elementary School Experiences,,Kenneth Lambert,Session,,,,
Paper Session,Future-Proofing Kiwi Kids Through the Use of Digital Technology,"<p>The common approach for introducing middle school and high school students to computational thinking and engineering is through programming or robotics activities that were designed without much social context. Therefore, one of the challenges such outreach programs pose is further stereotyping of students who are interested in computer science, by presenting them as people who ought to be hyper-intelligent and very much focused on computers with no social skills.
 </p>
  
 
 <p>Realizing the above, and wanting to attract a diverse audience to study computer science, we developed a one-day workshop which showcases the interdisciplinary nature of computer science and the various ways computing can help students discover and solve societal problems. We chose multiculturalism, cyber security and air pollution as the context of our computational thinking activities.
 </p>
  
 
 <p>This paper describes our experiences in developing and teaching the workshops that runs three to five times a year, hosted either in our institute or at local schools. Regardless of students' previous STEM experiences and socioeconomic statuses, both students and teachers reported that the knowledge gained enabled them to either create a computer program or a robot and also led to a better understanding of how computers can be used in daily life. In other words, the workshop successfully opened the minds and perspectives of the middle school and high school students on computer science. Additionally, over time, we also observed an increased number of students and schools participating in such workshops.</p>",Veronica Liesaputra; Guillermo Ramirez-Prado; Bashar Barmada; Lei Song,Sub,10.1145/3328778.3366902,https://doi.org/10.1145/3328778.3366902,,https://drive.google.com/open?id=1kjCiIgWnzWkMHVY_L9aDRcX1GdZEbsfz
Paper Session,Patterns in Elementary-Age Student Responses to Personalized & Generic Code Comprehension Questions,"<p>The CS community has struggled to assess student learning at the K-8 level, with techniques ranging from one-on-one interviews to written assessments. While scalable, automated techniques exist for analyzing student code, a scalable method for assessing student comprehension of their own code has remained elusive. This study is a first step in bridging the gap between the knowledge gained from interviews and the time efficiency and scalability of written assessments and automated analysis. The goal of this study is to understand how student answers on various types of questions differ depending on whether they are being asked about their own code or generic code. We find that while there were no statistically-significant differences in overall scores, questions about generic and personalized code of comparable complexity are far from equivalent. Our qualitative analyses revealed interesting patterns in student responses, inviting further research into this assessment technique. In particular, students answered differently from students with generic code when presented with individual blocks from their code taken out of context and placed into different code snippets, and students answered in a way that demonstrates a functional, instead of structural, understanding on Explain in Plain English (EiPE) questions.</p>",Jean Salac; Qi Jin; Zipporah Klain; Saranya Turimella; Max White; Diana Franklin,Sub,10.1145/3328778.3366833,https://doi.org/10.1145/3328778.3366833,https://youtu.be/leUes1cvwXI,https://drive.google.com/open?id=12B307TzxvC02YJJXAfmnuGCLDIAciMtY
Paper Session,Comparing TUIs and GUIs for Primary School Programming,"<p>There is considerable interest in using tangible user interfaces (TUIs) to support teaching children programming, but evidence for the benefits is mixed, and their deployment in school environments presents more challenges than graphical user interfaces (GUIs). This study investigates the effect of GUIs and TUIs on learning outcomes, attitudes toward computing, and reported enjoyment in a computer-programming activity with primary-school students aged 6-7 in Saudi Arabia. Forty-two students engaged in a 45-minute learning activity using either a TUI or GUI programming environment. The study used a between-groups design, and quantitative data were collected, including pre-test and post-test results, and ratings on attitudinal and enjoyment surveys. Learning gains were significantly higher for the GUI group than the TUI group. However, post-activity increases in reported attitude toward computing were significantly higher for the TUI group. There was no difference in activity enjoyment scores, which were high for both groups.</p>",Abrar Almjally; Kate Howland; Judith Good,Sub,10.1145/3328778.3366851,https://doi.org/10.1145/3328778.3366851,,https://drive.google.com/open?id=1hoxPDbgW5utD1d4PkE6uVsCPOUm6-edD
Paper Session,Session 4C: BPC,,Ray DiVenuto,Session,,,,
Paper Session,"<a name=""ert1""></a>Applying NCWIT Protocol to Broaden Participation in Computing: A Case Study of CS@Mines","<p><strong>Best Paper, Experience Reports and Tools</strong><br /><br />The Department of Computer Science (CS@Mines) at Colorado School of Mines (Mines) was founded in 2016 when the Department of Electrical Engineering and Computer Science (CS) split into separate departments. As a result, CS faculty, who had worked for years to broaden participation in computing without departmental lead- ership support, were able to become more strategic in their efforts. CS@Mines faculty, staff, and students now engage in well-defined recruitment, retention, and evaluation strategies, which includes K-12 outreach programs, flexible CS major and minor tracks, a near-peer mentoring program, scholarship programs, and contin- ual evaluation. Ten years ago, the CS degree program at Mines had 157 majors, 17 women (10.8%), and 12 students from underrepre- sented groups in computing (7.6%). As of Fall 2019, CS@Mines has 679 majors, 146 women (21.5%), and 132 students from underrep- resented groups (20.2%). Although the concentrated effort focused on increasing the number of women majors, the data clearly shows an increase in students from underrepresented groups as well. The changes achieved by CS@Mines are noteworthy considering (1) only 30% of the students at Mines are women, (2) only 17% of the students at Mines are from underrepresented groups in computing, and (3) women and underrepresented groups enrolled in undergraduate CS programs are predominantly not at parity with their respective populations in the United States. CS@Mines achieved positive results by applying the Undergraduate Systemic Change Model developed by the National Center for Women & Information Technology. In this paper, we present CS@Mines as a case study for positive change and discuss the strategies CS@Mines has enacted (74 of the recommended 81).</p>",Tracy Camp; Christine Liebe; Michelle Slattery,Sub,10.1145/3328778.3366958,https://doi.org/10.1145/3328778.3366958,,
